0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,X,Y
10.0,7.878956373999898,6.605664208361813,5.7600640051369485,5.19001768506272,4.809986931657965,7.883828558286458,7.031204913637883,6.177972245948592,5.484510121986313,5.000002118393249,4.809986551627212,6.620280761221494,6.184062476316579,5.590509739808357,5.000002118466459,4.51549411489675,4.2399402317080845,5.792951249061443,5.494254490598582,5.000002118501794,4.409494497174417,3.822031991019211,3.3943400286002925,5.264318495364255,5.000002118514508,4.505749746425823,3.8159417607102006,2.968799323405384,2.121047863073582,5.000002118516813,4.7356857416693705,4.207052987976791,3.379723475835178,2.1161756788185433,4.23721506746199e-06,1.5,6.0
10.0,8.1287585121137,6.874374970739813,6.019712635810831,5.467514626715874,5.190818800840065,7.511902121266735,7.511900565601288,6.474653764294908,5.717248309976807,5.192012443496725,4.914122974964256,6.579469688896109,6.376623972892,5.795091210861726,5.182614396304762,4.669163862329961,4.359537680555977,5.84988297252959,5.62003442620888,5.14647270995523,4.5489542020505525,3.9424909289623784,3.495326204373715,5.3501448024837845,5.107158049458695,4.621811000699762,3.9242387729798374,3.056519447095285,2.18395000360279,5.0933933854630675,4.8366419684423505,4.309374470405288,3.469670442073754,2.1753980828361357,4.35933936776019e-06,2.0,1.5
10.0,7.968504348125688,6.7742755642359125,5.977905281942911,5.458637594967225,5.1956690834601345,7.5468123243280765,7.131237480141152,6.376417062639138,5.700802686625597,5.202338419498631,4.932700571953044,7.546810286715245,6.633216185471699,5.899352519553895,5.246549982421707,4.717212824448657,4.400094212900365,6.42279155516085,5.955464455476506,5.341226847683036,4.668831899058683,4.019868682973923,3.5503692422993933,5.766099923290799,5.424623233590442,4.8412585166430535,4.067682083156065,3.143060766088958,2.2311448310238937,5.450884981121103,5.135670038951406,4.531501902142674,3.617577150833563,2.2535474672019498,4.484683328859186e-06,2.5,1.0
10.0,7.8684112739189995,6.887716739163101,6.077223501718226,5.52598121854311,5.246001661635878,7.76502041986744,6.7175170825939015,6.717515441852074,5.817972547448468,5.254718492275222,4.966022104728648,6.577544177008423,6.159861381019727,5.806115211219392,5.222432753948349,4.708898098380661,4.397346160274841,5.807750730138098,5.538269053257195,5.124651268057416,4.556745158744875,3.9610949870242322,3.5171182777152135,5.307438960148674,5.06081283381354,4.597475649008201,3.9188016259495018,3.0616184132561783,2.1929136858465665,5.053753316494382,4.800067672840091,4.2856368682123485,3.4593672827887545,2.1736633542044133,4.366568306914366e-06,2.0,2.5
10.0,7.765020419378981,6.577544176423672,5.807750729560466,5.307438959597501,5.0537533159612815,7.868411273394856,6.717517081713273,6.159861380331567,5.538269052660224,5.060812833270757,4.800067672325062,6.887716738471296,6.717515440971446,5.806115210529102,5.1246512674781055,4.597475648500239,4.285636867743147,6.0772235010475875,5.817972546754958,5.222432753335288,4.556745158222854,3.918801625508945,3.4593672824041413,5.525981217916508,5.254718491665511,4.70889809783424,3.961094986569077,3.061618412908549,2.173663353960333,5.2460016610364235,4.966022104156338,4.397346159767081,3.517118277310666,2.1929136855958404,4.366568306419561e-06,2.5,2.0
10.0,7.84011161297697,6.585342844922672,5.998958415539699,5.494575224391528,5.223738900444909,7.8408086121046665,6.934991994008239,5.916958506251347,5.916957177304894,5.261028357189975,4.95290257649829,6.58743384230576,6.14208924469997,5.559487132516166,5.161938305482535,4.679678450565184,4.373940471859985,5.779403670112643,5.486444009969715,5.016962473630811,4.491630461543899,3.9218066677282426,3.4892403885164827,5.264333158062453,5.007320651435435,4.530288290493465,3.8658143993340057,3.0266773702874032,2.1719740259612212,5.00627515263928,4.748217147216108,4.231055637573609,3.414661475011253,2.1471143881261443,4.319079775927814e-06,2.0,3.5
10.0,7.815426425314515,6.471619900285409,5.699299378871976,5.211758929549148,4.9654923212989495,7.888548487389928,6.9746593756581365,5.900133896669736,5.414519306781372,4.970485088476519,4.7192257130487505,6.690986086511647,6.29452869325836,5.900132736272844,5.088158863107255,4.5364364045268015,4.221699729370784,5.889881078886655,5.612336574590813,5.157313760285852,4.501547004848007,3.8654019371526536,3.409437070536802,5.366320575557506,5.107622765932381,4.615238725431749,3.895313458846265,3.014187268699003,2.1412095450869644,5.10145788185348,4.836595188149454,4.3007049166625,3.450280836406298,2.1548241337101293,4.29602508674692e-06,2.5,3.0
10.0,7.859523529023374,6.579321594883639,5.767658617391348,5.417723147042196,5.1795806495181145,7.866960132149423,6.999248992186482,6.110782638236196,5.305931110248212,5.305930174217123,4.941438151994033,6.601631404261786,6.159729669336929,5.558628855626456,4.97538316253879,4.622598135128701,4.3388036322468615,5.778204411299007,5.479409425272994,4.988619952393906,4.414374549151792,3.8702755715120305,3.4523746096178494,5.25357240436224,4.991083668062133,4.502066979524381,3.823219510162443,2.991754992149777,2.1480446250946557,4.991429133725578,4.729285863088918,4.205344787479039,3.38468151982382,2.125480261829979,4.273516339891955e-06,2.0,4.5
10.0,7.843643592629542,6.523520803023961,5.6280796280684235,5.14191586836483,4.904557132339186,7.881473432968924,7.007409974864669,6.098839188373912,5.21880221281648,4.89311084468688,4.667198396313543,6.637010324042105,6.205683685486297,5.645623762790534,5.218801249193458,4.544526901252663,4.2039272119145625,5.823873853671092,5.532690680247882,5.059170928108472,4.502630060286922,3.8622682992157507,3.400056338177481,5.3019205567232905,5.042034253725665,4.555739209108546,3.8702797646300087,3.001859897145934,2.1339735034021308,5.039853562773115,4.77778656882294,4.2514718899700386,3.4208898919786312,2.140918021335847,4.2748829749720285e-06,2.5,4.0
10.0,7.879066367191363,6.609586413516812,5.778666011093001,5.262492893676102,5.0904350307469635,7.8813005220236505,7.027612688057277,6.171026862266073,5.463918726086085,4.918377639188341,4.918377167817824,6.616288878013673,6.179057000748014,5.582989621404119,4.987604391796929,4.500091814224995,4.274948788378191,5.788509111269352,5.489336815516991,4.9942702308054585,4.403417405472514,3.8194364375365186,3.406377383091756,5.259901640277391,4.99551091924514,4.501337080828209,3.812358561751153,2.9678591473568074,2.1247469233605587,4.99568489031768,4.731468140357968,4.203208611511085,3.3768206133470784,2.114894666778999,4.239633110873336e-06,2.0,5.5
10.0,7.851959648791794,6.547629664532803,5.661200642128202,5.0585661225626115,4.820423625064041,7.874524011998808,7.0082492818425814,6.1297287026784115,5.377406139289189,4.694074100495592,4.582281127565471,6.615322754153845,6.176784763901306,5.585629725049072,5.024621111854551,4.694073164464503,4.23234565713678,5.794659486561422,5.4979372945597245,5.011384321762019,4.441375418615441,3.8892216360823655,3.4206826793803664,5.270718410970696,5.008920606014149,4.520594848823836,3.8402746047628264,3.00075528186915,2.1404807449219527,5.008575140336518,4.74643186970234,4.221799862756351,3.3983728697428774,2.1330441417094557,4.2735163395987285e-06,2.5,5.0
10.0,7.857770099902786,6.564094535529435,5.694423875633583,5.101077482317029,4.749548790512917,7.872042475079147,7.009215764178924,6.140089631051936,5.418099609054282,4.859259780804588,4.398020098708805,6.60691166105852,6.166960850681818,5.568948615445107,4.9786251487270246,4.5198419331382365,4.398019285940431,5.781731657414593,5.482767362044726,4.99011883131965,4.407610437270469,3.843463517080905,3.463428264129594,5.255515949140534,4.99225810876284,4.501148910518297,3.818234251954297,2.9829734337853155,2.1488019893674455,4.992558081244169,4.729600213347804,4.203984450036401,3.381204226243104,2.121393976738615,4.270187425731209e-06,2.5,6.0
10.0,7.91953237112806,6.670403849156475,5.844510912178747,5.313571821638052,5.047385520274162,7.818566620914074,7.088193264227707,6.247168264162619,5.549557065741716,5.048819032461248,4.78119921891027,6.367506598514516,6.367505800706071,5.680518877524584,5.057730054164249,4.550948023554952,4.247393103995401,5.71425502107901,5.535996815339373,5.049671391065393,4.44989624983575,3.849849903598905,3.410032069520982,5.239261649383145,5.012555048507016,4.532273621561867,3.842333650514454,2.988523271483934,2.1328532009686416,4.990974878563411,4.742688107743676,4.2245343961606014,3.398641459176263,2.129056330853735,4.26190100802036e-06,3.0,1.5
10.0,7.884835591560766,6.641420127726125,5.829512369025556,5.308986553219986,5.047761370808679,7.780023639169937,7.013086646956174,6.209912422592051,5.538130426130559,5.049685919825723,4.786536188397371,6.32698427055364,6.177574934501939,5.647012489555349,5.063410993078907,4.565090511554976,4.2621612745577115,6.326982966923608,5.723216330942591,5.137151608048502,4.503410545074743,3.8851038587575593,3.4348571237207883,5.627119570343533,5.2511558142963155,4.6749670666213206,3.9279757204140062,3.037057254679726,2.157306237847095,5.303219929810675,4.979320289277816,4.383585123726457,3.496468015280235,2.1778432017002434,4.3351407692658e-06,3.5,1.0
10.0,7.888548487789697,6.690986087084351,5.889881079500823,5.366320576165931,5.10145788245066,7.815426425760977,6.974659376284742,6.294528693962534,5.6123365752521845,5.107622766546311,4.836595188735389,6.47161990099819,5.900133897625754,5.900132737228861,5.1573137609990685,4.615238726031739,4.300704917209195,5.699299379607842,5.414519307569062,5.088158863864632,4.50154700548349,3.8953134593723835,3.450280836860459,5.211758930256273,4.9704850891780215,4.536436405177114,3.8654019376978734,3.0141872691138447,2.1548241339997976,4.965492321982953,4.719225713709635,4.221699729967931,3.4094370710170425,2.141209545385325,4.296025087334947e-06,3.0,2.5
10.0,7.840808611868059,6.587433841983228,5.779403669769058,5.264333157720866,5.006275152302906,7.840111612684165,6.934991993620954,6.142089244312565,5.48644400960308,5.007320651090635,4.7482171468849454,6.585342844431544,5.916958505619018,5.5594871320429995,5.016962473240061,4.5302882901536465,4.231055637261296,5.998958414991448,5.916957176672564,5.161938305000354,4.491630461160516,3.8658143990225957,3.414661474745297,5.494575223870241,5.261028356672741,4.679678450125336,3.9218066673790517,3.026677370030922,2.1471143879519987,5.223738899946532,4.952902576022823,4.373940471449196,3.4892403881994305,2.1719740257700426,4.319079775562491e-06,3.5,2.0
10.0,7.865352771270396,6.621736645663624,5.868248310990266,5.371077409953191,5.115562636218453,7.838247389240489,6.974321668147564,6.131608854730214,5.6119308773539816,5.129421282650855,4.8600478624837145,6.540420499573906,6.06207765734915,5.31844622775568,5.318445061044592,4.67462898081253,4.335159668581836,5.7209364521320785,5.415122233919444,4.928363258788112,4.502064236099329,3.915489910972839,3.4708021624492624,5.207266622902887,4.949111567408434,4.477820337377993,3.845958713591774,3.0144642645302326,2.1617569077931122,4.951751849168149,4.696237075433411,4.187847809723648,3.389486016359542,2.1346515257632053,4.296399840756636e-06,3.0,3.5
10.0,7.838247389082954,6.540420499333768,5.720936451864996,5.207266622632844,4.951751848900668,7.86535277110635,6.9743216679150954,6.062077657053354,5.415122233628377,4.949111567132865,4.696237075168492,6.621736645403957,6.131608854417719,5.318446227336173,4.928363258462294,4.477820337101749,4.187847809471942,5.868248310687802,5.611930877015646,5.318445060625084,4.502064235782882,3.8459587133398916,3.389486016145586,5.371077409643803,5.129421282331979,4.674628980489016,3.9154899107042556,3.0144642643293484,2.1346515256249257,5.115562635911627,4.860047862179451,4.335159668294747,3.4708021622157745,2.1617569076483214,4.2963998404735654e-06,3.5,3.0
10.0,7.866030771896962,6.599947937396173,5.79607706385114,5.332805879545596,5.0954471435406505,7.859086253919672,6.998144378294714,6.137735976440418,5.455477374611652,5.1068934312449965,4.858088407535705,6.579114383464305,6.129724510921799,5.497374215459132,4.781203026910055,4.781202063287032,4.371924647821467,5.748532385551443,5.444265066469043,4.940833347564254,4.35438051298881,3.9011650873862056,3.4764834726416636,5.222217706720981,4.957970021838679,4.467313595340032,3.7943205900947232,2.9925943006273137,2.156360682717318,4.960150712772819,4.698083718824658,4.176130421862474,3.3629939514227347,2.118530842311008,4.274882975262375e-06,3.0,4.5
10.0,7.838247388865428,6.529202134367752,5.664844628330948,5.139956434459757,4.884441660729597,7.865352770883702,6.985540032228532,6.084514385906882,5.325375316165335,4.870583014318724,4.628926886999437,6.610518280422577,6.1540455832581085,5.497940060865911,4.6815592361047855,4.388073419650366,4.13175598594999,5.812156487125919,5.5221839595154165,5.071641038193869,4.681558069393696,3.868395442227966,3.378267651200168,5.303767221439765,5.050892729483769,4.584882063000448,3.937926639579192,3.025682628667631,2.134651525422547,5.048252447709605,4.792737673979445,4.2790678447449615,3.4595837972549908,2.1617569074408207,4.296399840063688e-06,3.5,4.0
10.0,7.878768260525895,6.611984424353807,5.786772497021342,5.2724459572301114,5.0411897575341795,7.877783442379622,7.024320357223879,6.170412515514186,5.475887109480105,4.989375617134812,4.809933557838248,6.60902996991499,6.17031721047581,5.569458170998953,4.956987808250083,4.399235843990779,4.399235298845753,5.778989256889536,5.47846034376542,4.980115149755732,4.383370108530493,3.79648913266735,3.4433920129039706,5.249477456988199,4.9844197579406,4.489171975728061,3.7998883434488087,2.9599585652441567,2.134451607198809,4.98502335613446,4.72056925528072,4.1922646517671005,3.367052724292522,2.109005177661659,4.243448297963872e-06,3.0,5.5
10.0,7.828030293436539,6.510763931090642,5.626063847903048,5.04710174337232,4.776265419463806,7.852889931243287,6.9733269492189764,6.078197651932339,5.320325869246184,4.7389759627501045,4.505429095555293,6.585342844510885,6.134189920263735,5.508373858173554,4.838066014399246,4.083047142826622,4.001045904451967,5.768948682025634,5.469716029151527,4.983041846098896,4.44051718735062,4.083045813880169,3.414661474973986,5.251787172414488,4.992683668217845,4.513560309719882,3.857915075024172,3.065012325715704,2.1598927065898224,4.993729166999985,4.735671161585481,4.220600649538614,3.4125704773104792,2.159195707368653,4.319079775798923e-06,3.5,5.0
10.0,7.822161133585001,6.503536320103569,5.6164192117370195,5.02068404625248,4.696784405764598,7.842698097421742,6.9629470806514355,6.0720286149886835,5.325037268855007,4.748848521255823,4.372884765276716,6.565147211613794,6.114900476610309,5.496593790344725,4.862852727438501,4.27678800463909,3.673021368809726,5.737843060809327,5.434913823831282,4.936593342341405,4.352991845915178,3.8224294010523105,3.673020065179694,5.213468146982908,4.950318415564086,4.461873909274434,3.7900919128284962,2.986917688475275,2.219980696265247,4.952242964575312,4.691017782167716,4.170491966363748,3.3585842076490966,2.115168743755047,4.335140769738754e-06,3.5,6.0
10.0,7.890999066198365,6.632951519733659,5.80773959231183,5.279434988804406,5.014980887945629,7.865552636796359,7.040045678861438,6.200115900690782,5.510832268397424,5.015584486155758,4.7505267870868515,6.556612231527639,6.203515111760242,5.616634135770603,5.019889094431324,4.521543900334352,4.221014987159166,5.600768946026316,5.6007684008812895,5.0430164362000625,4.430546073222916,3.829687033591161,3.3909742740562945,5.190070686870369,5.010628627496052,4.52411713492544,3.8295917286691186,2.975683886751077,2.122220801418557,4.958814487088738,4.727558287307106,4.213231747336529,3.3880198197770395,2.1212359833254713,4.243448297847432e-06,4.0,1.5
10.0,7.878610293842424,6.618800044494227,5.796019820751194,5.2704040574465285,5.007446189545949,7.851202281378297,7.017030837033045,6.181770018889062,5.498855360312829,5.007746162042441,4.744488321645369,6.536576007101849,6.15654075402239,5.592393833716149,5.00988543956862,4.517236908765037,4.218272613347715,5.601984985904859,5.48016233823852,5.0213791223845226,4.431055655480464,3.833043420101372,3.393092609632741,5.601984173136485,5.14074449064231,4.581904662102955,3.859914639867343,2.9907885065272444,2.1279617954491377,5.250455481113882,4.89892678909128,4.305580395517646,3.435909735358705,2.1422341706911254,4.270187425765412e-06,4.5,1.0
10.0,7.8814734331930225,6.637010324370591,5.823873854038378,5.301920557098695,5.039853563147382,7.843643592891425,7.007409975208479,6.205683685880372,5.532690680645848,5.042034254110324,4.77778656919607,6.5235208034657965,6.098839188869094,5.645623763296573,5.059170928554318,4.5557392095006835,4.251471890330501,5.628079628636869,5.21880221350553,5.218801249882508,4.502630060774167,3.870279765007591,3.4208898922947517,5.141915868939286,4.893110845279029,4.544526901806671,3.862268299652251,3.001859897460763,2.140918021546164,4.9045571329019575,4.667198396864629,4.2039272124129,3.4000563385673988,2.133973503637046,4.2748829754172596e-06,4.0,2.5
10.0,7.866960131996571,6.601631404043881,5.778204411058479,5.253572404117598,4.991429133482045,7.8595235288319465,6.999248991945834,6.159729669076591,5.479409425013961,4.99108366781227,4.729285862846493,6.579321594550008,6.110782637878219,5.55862885530269,4.988619952108505,4.502066979271028,4.205344787245162,5.7676586169398565,5.305931109714351,4.975383162147446,4.414374548846338,3.8232195099181743,3.384681519617965,5.417723146555211,5.3059301736832625,4.622598134726402,3.8702755712112267,2.991754991937365,2.125480261690557,5.179580649042514,4.941438151529817,4.338803631863673,3.4523746093348007,2.148044624929502,4.27351633958738e-06,4.5,2.0
10.0,7.8653527711271405,6.61051828079924,5.812156487569039,5.303767221906144,5.048252448180496,7.838247389120326,6.985540032582182,6.15404558370154,5.522183960001734,5.050892729968896,4.792737674454848,6.529202134778799,6.084514386379714,5.497940061423008,5.071641038767458,4.584882063512859,4.279067845215151,5.664844628836357,5.325375316734871,4.681559236843319,4.681558070132231,3.9379266400999313,3.459583797677747,5.139956434995401,4.870583014880094,4.388073420245997,3.868395442778104,3.0256826290768837,2.1617569077181575,4.884441661269753,4.628926887544106,4.131755986482469,3.378267651657305,2.1346515257113436,4.29639984062982e-06,4.0,3.5
10.0,7.859086253919671,6.579114383464303,5.748532385551441,5.222217706720979,4.960150712772818,7.866030771896961,6.998144378294712,6.129724510921795,5.4442650664690415,4.957970021838678,4.698083718824657,6.599947937396172,6.137735976440416,5.497374215459129,4.9408333475642525,4.467313595340031,4.176130421862474,5.796077063851139,5.45547737461165,4.781203026910053,4.354380512988808,3.794320590094721,3.3629939514227347,5.332805879545594,5.106893431244995,4.78120206328703,3.9011650873862043,2.992594300627313,2.1185308423110083,5.095447143540648,4.8580884075357025,4.371924647821465,3.4764834726416627,2.1563606827173167,4.2748829752623745e-06,4.5,3.0
10.0,7.858794751031741,6.590567225638973,5.778304566841669,5.280778583183702,5.034511974940758,7.845180162405849,6.985817027456253,6.134602359043509,5.463567891702333,5.02951920776868,4.788245366697814,6.549723459761294,6.104690837343906,5.498457291376478,4.911845433155474,4.58548498949087,4.300704917384004,5.699299379534127,5.3847655707816005,4.8426905359630235,4.099871560052213,4.099870399655321,3.528384395963329,5.163409108059488,4.892381530285346,4.387667721641798,3.7054756029876796,3.025344920563565,2.184577870850661,4.898546414358991,4.633683720658493,4.110123217331144,3.30901820969314,2.1114558087605975,4.296025087561083e-06,4.0,4.5
10.0,7.845180162311714,6.549723459613704,5.699299379356464,5.163409107869073,4.8985464141649215,7.858794750934782,6.98581702732144,6.104690837172931,5.384765570586619,4.892381530085832,4.63368372046077,6.590567225482907,6.134602358866326,5.498457291169962,4.842690535731245,4.387667721426869,4.110123217131555,5.778304566647614,5.4635678914909995,4.911845432909347,4.0998715597415325,3.705475602758841,3.3090182095070264,5.280778582968933,5.0295192075407105,4.585484989234891,4.099870399344639,3.0253449203599336,2.1114558086306827,5.034511974718476,4.7882453664680185,4.300704917144866,3.528384395731692,2.1845778707055707,4.296025087286079e-06,4.5,4.0
10.0,7.870947931043826,6.601362802719066,5.77546986573309,5.257316154148853,5.009029383328525,7.86715106092917,7.011480990412414,6.157670611380281,5.467730640331353,4.9874492133849415,4.7607426125081975,6.5899721923750985,6.150154358296373,5.55010801205829,4.9503328708271,4.46400744655136,4.2857492408111275,5.752611157899753,5.449056238339687,4.94227420772941,4.319485384367394,3.6324984611822706,3.632497663373826,5.218805042984474,4.951185229433215,4.450447196152265,3.752835997730797,2.911810997665325,2.1814376409800533,4.952618741620455,4.686432440256435,4.155493349715634,3.329600412738203,2.0804718907681785,4.261901007946216e-06,4.0,5.5
10.0,7.807090680860863,6.482886089077568,5.602658206575211,5.033982262157222,4.754002705265053,7.826341012499329,6.938385953505022,6.03890937979663,5.291106268490843,4.7452858746314,4.474023148372885,6.540637083992965,6.081202740863259,5.443259208113089,4.777571612960131,4.18203181950465,3.922780865222202,5.714367498616306,5.402528717841961,4.875353098832337,4.193889155731939,3.282488925204869,3.1122876277890703,5.199936694013994,4.939191533055944,4.461735313642356,3.8401429859304206,3.2824872844630417,2.13159309294014,4.94625105036973,4.692565406725466,4.192253636750722,3.422460189884346,2.234983946971898,4.366568306775425e-06,4.5,5.0
10.0,7.746457017735991,6.3824273342687174,5.468502583081165,4.864334446362941,4.549119504246026,7.7688596538970875,6.856943718939256,5.932322401988996,5.158745968611836,4.57538125176163,4.233904562129112,6.449635242752009,5.980135802134942,5.331172586136175,4.658777637615551,4.044540029942632,3.5772129303796785,5.599910272223997,5.282791660712329,4.753454502805207,4.100651965771564,3.3667883000136687,2.453194199067292,5.0673039132076525,4.797666065685169,4.299201798600761,3.6235874226518305,2.8687670052731833,2.4531921614544596,4.804335401713793,4.5413668902199325,4.022099203260835,3.2257289209618127,2.031500136972775,4.484683329060577e-06,4.5,6.0
10.0,7.885109573100737,6.623183626640783,5.7967956285174,5.26853609968016,5.004319349720078,7.875257316586451,7.0321450926614295,6.187645678304213,5.498667159231256,5.004493320803002,4.740102599759997,6.5936268570979255,6.180567802654309,5.596586834683382,5.00573400930041,4.5106674245405936,4.2114951287569085,5.725055452053015,5.499912426174505,5.012399848474596,4.417014618746405,3.8209472393020563,3.383715361970137,5.081627072886616,5.081626601516099,4.536085514294094,3.828977377908561,2.9723915519510866,2.1187037178514454,4.909569209890613,4.73751134689461,4.221338229277119,3.3904178266426546,2.1209378727422843,4.2396331113275065e-06,5.0,1.5
