0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,X,Y
3.2532503020377135e-06,1.2881416699150066,1.7032699048513216,1.0513903124779462,0.6964108086247247,0.44257871199984056,0.2186804970991112,0.2186804970991112,1.0262996888701519,0.43214327639660155,0.7841041174561791,0.6546690662117625,0.5782381010517517,0.9320350177658758,0.38776400630369334,1.3745536833492253,0.19649086205265753,2.275580429482205,0.19649086205265665,0.3981994419069368,0.6199798434647237,0.9034594121682629,1.3550159103722765,2.265811542993731,4.26103844564944,4.112333488303246,4.457526054451795,3.042872315487351,3.15245559150741,2.4487159030138006,2.7210451224941874,2.319280851769384,2.9280937260377256,2.673077768483508,3.8405309244101615,3.65986744552904,5.887661970304781,5.738957012958587,0.0,0.5
1.2881416699150066,3.2532503020377135e-06,1.0262996888701528,0.7841041174561791,0.5782381010517526,0.38776400630369245,0.19649086205265665,0.19649086205265665,1.7032699048513216,0.3981994419069359,1.0513903124779445,0.619979843464721,0.6964108086247283,0.9034594121682646,0.4425787119998432,1.3550159103722783,0.2186804970991112,2.265811542993731,0.2186804970991112,0.43214327639660155,0.6546690662117607,0.9320350177658745,1.3745536833492245,2.2755804294822046,4.112333488303251,4.26103844564944,3.0428723154873554,4.457526054451795,2.448715903013804,3.152455591507409,2.3192808517693857,2.7210451224941856,2.6730777684835076,2.928093726037722,3.6598674455290396,3.840530924410157,5.738957012958587,5.887661970304777,0.5,0.0
2.2603207888753616,1.8673712637347215,1.8883595354068916e-06,1.0649162910802588,0.672749377365391,0.4180880433192167,0.20458426461782775,0.20458426461782864,1.1024604848942365,0.400249015152097,0.7546220385091162,0.6013932646969122,0.5355619256615052,0.8515801519943791,0.35445330104414996,1.252012113862171,0.17882417543325602,2.069516408366967,0.1788241754332569,0.36084340068887677,0.5611223242404115,0.8184065487712266,1.2293305883075383,2.0581756455896505,4.7932931892769854,4.620660653617591,2.7117965758348808,2.9578736545006983,3.072638088164222,2.2556621847585587,2.568844121324375,2.1024334109463547,2.7145012927302106,2.4184516372792286,3.525743837718532,3.3160104500972496,5.379335218690355,5.206702683030961,0.0,1.5
2.2902542153504024,1.7266763003439376,0.8669133703046681,0.6962892036066233,0.519112541712909,0.34851128207058046,0.17647574799676402,0.17647574799676402,1.1630969619966258,0.35739170991647473,0.8132305156205994,0.5546342530964781,0.570814693657951,0.8048706213403118,0.3724934544429548,1.2027390414206667,0.18618401233579007,2.0063282482568416,0.18618401233578918,0.37224259490020284,0.569811255486945,0.8173728338466733,1.211287080370338,2.0106022677316773,4.832495938397859,4.897556361041947,2.7284257353832455,3.3473558086947737,2.2337549599787803,2.5416505566146226,2.107277011859102,2.283054294090501,2.4055373039928662,2.517110221772862,3.2683131022926237,3.347355808750574,5.1024396220275365,5.167500044671625,0.5,1.0
2.053532424079968,1.9510019074438851,1.3559553839673164,1.2479411237720228e-06,0.718747236930283,0.42787082330377046,0.2057114980900332,0.2057114980900332,1.1508943506951486,0.3949751690563641,0.7703891519259507,0.5871646199406584,0.5368025142241439,0.8276080701836439,0.3514698758658188,1.2149700815370847,0.17639271355286734,2.007747942345388,0.17639271355286734,0.3541009783456506,0.5473269241434684,0.795391498799424,1.193046976893065,1.996786390023378,4.9369505137078145,4.761818614312495,3.0598108031807136,3.016528204958643,2.057956397559048,2.2606090233198586,2.6052820737613924,2.0773844913345663,2.6819263356305334,2.3681900472940662,3.447102489219828,3.231690252965332,5.238177381153172,5.063045481757853,0.0,2.5
2.010892479028162,1.9222119053169386,1.3375358733052805,0.633334371317785,0.49836016971341035,0.33989242234721573,0.17292376913754293,0.17292376913754293,1.1601747258828299,0.351802654202956,0.7870984589584795,0.5460010971363642,0.5498703323828042,0.7909676939296619,0.35927428075306,1.1797877450700331,0.17986170805080803,1.9655740225696625,0.17986170805080803,0.36017255145017124,0.5534634151712439,0.7967762009431709,1.1837004199337717,1.9675303600015313,4.95849141134492,4.992939084849397,3.127460640367566,3.243650948670001,2.150097318512457,2.435278876990127,2.070226362365916,2.1941815151680117,2.3686423935956764,2.4352788767148694,3.2124503911822324,3.2557923410318423,5.007056982046221,5.041504655550697,0.5,2.0
1.9919974200816952,1.960923402674684,1.230285613508312,0.9062865613110391,8.554560428919444e-07,0.46591678772378664,0.21582886054323946,0.21582886054324035,1.1681375786942922,0.39739865444917477,0.7815645619866372,0.5813835105060146,0.5421602903347162,0.8160874789712511,0.3534751310728055,1.1979601925442853,0.1769297992714316,1.9810212514410948,0.1769297992714316,0.3542440660129227,0.5452360300951842,0.7887789809926788,1.1797168343356268,1.9718995723367654,4.983190764034567,4.810316098624115,3.168123143224303,3.0652215564926717,2.292081595728914,2.294482632247554,1.9310310645130588,2.0943015807669316,2.719809190049695,2.3682287694034665,3.433609236661535,3.2127138308749466,5.189679948455061,5.01680528304461,0.0,3.5
1.9684453388927654,1.9482237250939267,1.2091174305992958,0.8911667365333535,0.44998618267148593,0.3259844178079492,0.1689189738654724,0.1689189738654715,1.1686742030016184,0.3496914776539395,0.7866616698969242,0.544814422055452,0.5472384887179604,0.7890857362763701,0.35696367737951284,1.1759464023632518,0.17861524010402263,1.95791999074613,0.17861524010402263,0.3574972830365786,0.5493729113462225,0.7917800075755532,1.1776045650067273,1.9587490720678677,4.986377004193965,5.013619080370322,3.1965469054052225,3.234314329141867,2.3449267578425053,2.415331603794188,2.003132932655374,2.173484355952716,2.3449267575594415,2.4153316035111256,3.1965469047582196,3.2343143284948646,4.986377002960615,5.013619079136972,0.5,3.0
1.9673705711744969,1.9581656684699613,1.191492418201828,0.8203368245317577,0.6176604537898438,5.463105630099108e-07,0.23627609362103552,0.23627609362103463,1.173082612792756,0.3987938115988596,0.7868908201576676,0.57390346616998,0.5458530654088065,0.8059361107921013,0.35552787989154044,1.1863315107634445,0.1777946309810874,1.9656181738888145,0.1777946309810874,0.3556506440328091,0.5463441219738807,0.7880426366680049,1.1749312963993774,1.9599180667067806,4.997314677701819,4.833136907629525,3.20773873750841,3.1112473327805983,2.371896963339391,2.336958531586702,2.097904260781514,2.123971177599014,2.268286443659675,2.384054222982309,3.4432171937484894,3.214857853854213,5.166859166834234,5.00268139676194,0.0,4.5
1.9597300287102435,1.9529500529735788,1.1855674860479937,0.8171914804246647,0.628926482280626,0.2807943200126308,0.1569271857556096,0.1569271857556096,1.172007534574666,0.34691442300980935,0.787748438698336,0.5452750801335049,0.5471878922359528,0.7896612509495036,0.3566104018744074,1.1757012409539533,0.17836387380551777,1.9563799232857688,0.17836387380551688,0.3568450933476628,0.5481266581289774,0.7899503969367383,1.1755417120865148,1.9563001588520488,4.994868194162459,5.029136983231768,3.2135020392577323,3.233114116013799,2.3847796465574014,2.4080210044489423,2.115714824261714,2.165547645884111,2.2767387389178264,2.408021004597662,3.1714861309917106,3.227111843677208,4.97085910408815,5.005127893157459,0.5,4.0
1.9561737655565796,1.9544269660929334,1.1773761696354272,0.7949251258893701,0.559321799046276,0.38415082469770123,2.5610046527901886e-07,0.2561004642875755,1.1738825707081322,0.38415082453379945,0.7889083721858423,0.5593217989272947,0.5476764693161744,0.7949251257869578,0.3567357776717639,1.1773761695276406,0.1783678888352238,1.956173765410181,0.17836788883522292,0.35673577766912956,0.5476764693056362,0.7889083721587409,1.1738825706494056,1.9544269659710634,4.99999804481007,4.8719479409258195,3.2221921680887133,3.1736214391204616,2.4015517761224157,2.383889692946129,2.1543031195386817,2.1543031196875813,2.3838896926511466,2.4015517761583647,3.1736214386028507,3.2221921680142414,5.128048148473449,4.999998044589199,0.0,5.5
1.9574420154000194,1.9542568957044057,1.179724571742815,0.8004502387863033,0.5747221331418855,0.43353167380847957,0.11592342140646217,0.11592342140646217,1.173354332351587,0.34776994661113303,0.7884675553824705,0.5492831587116531,0.5474177084574876,0.7920781041914013,0.35661579087263906,1.1767241779471662,0.17832573826533515,1.9564232251473077,0.17832573826533515,0.35668716218870244,0.5477031937217416,0.7891371862635079,1.1744291004361016,1.9552756863917748,4.998438021033925,5.061794054285965,3.2193217438992408,3.2234605799880214,2.396284334345128,2.3978761942475675,2.1435372892805664,2.15869179757675,2.357952342402189,2.403352193310664,3.098849769029811,3.223460580385191,4.938202034015124,5.001558067267164,0.5,5.0
1.9561737655483018,1.9544269660878264,1.1773761696275624,0.7949251258786463,0.559321799026951,0.3841508246539531,0.2561004644355469,2.56100463502662e-07,1.1738825707066152,0.3841508244982377,0.7889083721858166,0.5593217989139081,0.5476764693166203,0.7949251257813432,0.3567357776722142,1.1773761695251537,0.1783678888354805,1.9561737654092008,0.1783678888354805,0.35673577766971043,0.5476764693066034,0.7889083721600603,1.1738825706508116,1.9544269659720293,4.999998044804573,5.1280481491709615,3.222192168091752,3.1736214391835986,2.4015517761339,2.383889692975221,2.154303119561857,2.1543031197033127,2.383889692694966,2.4015517761680356,3.173621438691825,3.222192168020975,4.871947940228307,4.999998044594696,0.5,6.0
1.7266763001044794,2.2902542149141016,1.1630969619540084,0.813230515625551,0.5708146936720944,0.37249345445532533,0.18618401234266102,0.18618401234266102,0.8669133703654976,0.3722425949153205,0.6962892036524178,0.5698112555120654,0.519112541745109,0.8173728338848862,0.348511282091331,1.2112870804291291,0.17647574800702692,2.010602267831302,0.17647574800702603,0.3573917099367776,0.5546342531269017,0.8048706213828911,1.2027390414824444,2.006328248357959,4.897556360775484,4.8324959381541195,3.3473558086780306,2.728425735582679,2.5416505566608,2.2337549601325017,2.2830542941621506,2.1072770119921493,2.5171102218729473,2.4055373041319266,3.3473558089000663,3.2683131024697247,5.167500044915364,5.102439622294,1.0,0.5
