0,1,2,3,4,5,6,7,X,Y
9.999975000951622e-06,4.9999925000162495,9.9999750000575,4.99999250001625,4.9999925000162495,9.999975000951622e-06,9.9999750000575,4.99999250001625,0.0,0.5
4.9999925000162495,9.999975000951622e-06,4.99999250001625,9.9999750000575,9.999975000951622e-06,4.9999925000162495,4.99999250001625,9.9999750000575,0.5,0.0
9.9999750000575,4.99999250001625,9.999975000057502e-06,4.9999925000162495,4.99999250001625,9.9999750000575,9.999975000057502e-06,4.9999925000162495,0.5,1.0
4.99999250001625,9.9999750000575,4.9999925000162495,9.999975000057502e-06,9.9999750000575,4.99999250001625,4.9999925000162495,9.999975000057502e-06,1.0,0.5
