0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,X,Y
3.566719300351906e-06,1.4142881100468436,1.8583442267691481,1.1194584494693691,0.6840218540435492,0.3348054406892391,0.33480544068923823,1.1201975788187424,0.6551999087134046,0.8326939501389115,1.004170668148789,0.5637456591081325,1.5088781396411344,0.28907831588660393,2.5003073241094165,0.28907831588660304,0.5925676044382797,0.9479817314594903,1.4696636659467557,2.480700087262226,4.220003613999234,3.996633537690606,4.5090783631665365,2.9171508683330005,3.243301740835668,2.4521531982276628,3.0718250228257893,2.6236299162375403,3.8574668347289958,3.568762396770542,6.003361481301983,5.779991404993355,0.0,0.5
1.4142881100468383,3.566719300351906e-06,1.120197578818738,0.8326939501389061,0.5637456591081351,0.28907831588660393,0.28907831588660393,1.8583442267691375,0.5925676044382824,1.11945844946937,0.9479817314594929,0.6840218540435483,1.4696636659467575,0.33480544068923734,2.4807000872622305,0.33480544068923823,0.6551999087134055,1.0041706681487916,1.5088781396411388,2.500307324109421,3.9966335376905935,4.220003613999221,2.9171508683329934,4.509078363166525,2.452153198227661,3.24330174083567,2.6236299162375465,3.071825022825793,3.56876239677055,3.857466834729002,5.779991404993368,6.0033614813019955,0.5,0.0
2.4531876756719138,2.0314956518743053,2.0376128313515096e-06,1.1240187315543908,0.6566916318700518,0.31521494216969614,0.31521494216969614,1.1942287838897716,0.6041681368087337,0.7963702822930001,0.9139247513091138,0.5192676869756854,1.3640296836316161,0.2629685115070908,2.2535429825186277,0.2629685115070908,0.5326063590526795,0.8497249706009735,1.319224411275504,2.2311403463405703,4.804330916539853,4.549115018878884,2.61411175237503,2.8328343091742747,3.1467160738148783,2.242773662093237,2.872422312861461,2.3603281311093505,3.5349550922669133,3.2050901277652812,5.4508804964377875,5.195664598776818,0.0,1.5
2.488097879148711,1.8712414881123731,0.9324324323084863,0.729586716320715,0.4997381700159922,0.25675141700586934,0.25675141700586934,1.2543835414105882,0.5272674980074861,0.8546623349215761,0.8397040282866906,0.5521980090812475,1.2942723591716003,0.2766958258670842,2.175393723389212,0.2766958258670842,0.5545852943870893,0.8642114761449404,1.311376200710158,2.1839456441584915,4.809181199392869,4.906606614799774,2.5977791461112423,3.29211654369327,2.2199320081898453,2.565000500290168,2.3545567680140707,2.5500421936552824,3.1661947987082364,3.2921165437456352,5.0933890258608585,5.190814441267763,0.5,1.0
2.219976360863397,2.1151644084590515,1.4530393686500558,1.3036300332558426e-06,0.6998633965672703,0.3238996405277659,0.3238996405277659,1.243415463841365,0.5957351655437924,0.811907758702163,0.8871171084372005,0.5205258158053887,1.3186248135688325,0.26122518241088777,2.1778388665431176,0.26122518241088777,0.5243749138381624,0.8273041508332488,1.2775508858662503,2.1573019026918256,4.952238629218856,4.696780070238522,2.993487450766347,2.9055153023072364,2.0648229959544535,2.2578350040096637,2.892125843157669,2.333044353744701,3.469813332456649,3.131143351508145,5.303215594620709,5.047757035640375,0.0,2.5
2.1814333793581895,2.08046762906062,1.4510600226284618,0.6532515773644194,0.4749933716482362,0.248286770796315,0.24828677079631412,1.2491285220333248,0.5181537115370212,0.8258929369895149,0.8258929369195589,0.5309390905365747,1.2695851282341875,0.26618630135880306,2.129052068816289,0.26618630135880217,0.5338061148986366,0.8373610344377589,1.2771788684838419,2.132848938941115,4.952614479978838,5.009025121795622,3.0373674019794503,3.176844263531316,2.120113494249625,2.4458694530350122,2.3042229513229646,2.445869452965056,3.1064084481585703,3.184515490662669,4.99097061630337,5.047381258120154,0.5,2.0
2.1487977189061507,2.1213897063581104,1.3146262745239001,0.9345910215097346,8.127683743808234e-07,0.3515286919112848,0.35152869191128566,1.2598102494278223,0.5933463934426557,0.822780223768639,0.8696706600249051,0.5256157633080978,1.2936755645176774,0.26295786789843234,2.142229900296606,0.26295786789843323,0.5262157082856325,0.8251800036787786,1.2651308141005737,2.1279575250880547,4.992553810761102,4.749544519619445,3.1067139597533844,2.97968350517262,2.3183033935151167,2.3132196491874533,2.2088923756841607,2.3601100854437194,3.47402237701636,3.128169886653299,5.25045121019313,5.007441919051473,0.0,3.5
2.134447363322515,2.1090009338911315,1.3089404053635887,0.9558432855970693,0.4106982591204158,0.23125619976300182,0.2312561997630027,1.2580475465008236,0.5143265399315915,0.825211927433295,0.8252119275101393,0.5283046035087686,1.2667838363908182,0.26445410085768195,2.12123173978956,0.26445410085768195,0.5295117999219592,0.8300407130860443,1.2687534726001108,2.1222165578942054,4.985019112191701,5.041185513166591,3.1150258497268677,3.1634407790384618,2.335597244285238,2.4197197724692296,2.209794671774213,2.419719772546074,3.0678498852539082,3.1581990054281235,4.958810243385112,5.014976644360002,0.5,3.0
2.121043626013072,2.116171441720452,1.2732921656517897,0.8456002032465326,0.5700463201204622,3.800307535328784e-07,0.38003075325708746,1.2635477970665487,0.5700463199531054,0.8273295121597695,0.8456002031202132,0.5286327536965514,1.273292165531616,0.2643163768470318,2.1210436258603007,0.2643163768470318,0.5286327536915794,0.8273295121398747,1.2635477970144011,2.1161714416016926,4.999997881490353,4.80998269506261,3.143270632324313,3.0738420065992456,2.398611220364103,2.380340529485802,2.380340529257445,2.398611220446246,3.073842006151384,3.1432706322813107,5.190013067722322,4.999997881294579,0.0,4.5
2.124742683877624,2.1148904272638784,1.281630459847297,0.8685714054019895,0.6434283795703566,0.1720578628971472,0.17205786289714808,1.261925946619808,0.5161731173209274,0.8263879981834394,0.8309204023230286,0.5282595288514935,1.2694799535665124,0.2642167499595338,2.1209336326648587,0.2642167499595329,0.5286074709866382,0.827779766724011,1.2650116439579686,2.1186994778605857,4.995680650878153,5.0904307915944145,3.135154716960062,3.147598227227684,2.382131728099403,2.4018453979288035,2.3413400894214247,2.4063778020683926,2.9629233538090367,3.1475982267834115,4.909564968772475,5.004315109488736,0.5,4.0
2.1210436260001018,2.1161714417135418,1.2732921656380851,0.8456002032248646,0.5700463200742281,0.3800307534047551,3.800307535328784e-07,1.2635477970649642,0.5700463199191272,0.827329512160051,0.845600203107792,0.5286327536971882,1.2732921655267107,0.26431637684744214,2.1210436258585146,0.26431637684744214,0.5286327536925794,0.8273295121416129,1.2635477970166349,2.116171441603476,4.999997881483187,5.190013068342035,3.1432706323305277,3.0738420066592465,2.398611220385022,2.3803405295134095,2.3803405293017703,2.3986112204611505,3.073842006244177,3.143270632290673,4.809982694442898,4.999997881301745,0.5,5.0
1.8712414878862997,2.4880978787332646,1.2543835413738869,0.8546623349289826,0.5521980090949565,0.27669582587580965,0.27669582587580877,0.9324324323706268,0.5545852944082785,0.7295867163665184,0.8642114761822621,0.4997381700458057,1.3113762007709253,0.256751417020717,2.183945644263422,0.256751417020717,0.5272674980370624,0.8397040283315342,1.2942723592376182,2.175393723496768,4.9066066145369325,4.809181199159935,3.2921165436713498,2.5977791463024795,2.5650005003345253,2.2199320083401313,2.550042193737077,2.354556768155875,3.2921165438797386,3.1661947988809946,5.190814441500697,5.0933890261237,1.0,0.5
2.0314956518743124,2.4531876756719235,1.1942287838897752,0.7963702822930019,0.5192676869756854,0.2629685115070908,0.2629685115070908,2.0376128313515096e-06,0.5326063590526786,1.1240187315543952,0.8497249706009717,0.6566916318700509,1.3192244112754996,0.31521494216969614,2.231140346340565,0.31521494216969703,0.6041681368087319,0.9139247513091111,1.364029683631613,2.253542982518621,4.549115018878897,4.8043309165398655,2.832834309174282,2.614111752375033,2.2427736620932386,3.14671607381488,2.360328131109348,2.8724223128614566,3.2050901277652755,3.5349550922669053,5.195664598776806,5.450880496437774,1.5,0.0
2.1315887260810005,2.23497958013256,0.9806945347558989,0.8104932374448746,0.5512422831751165,0.2799795569072314,0.27997955690723053,1.1874762428590175,0.5686759444538065,0.7697934468703247,0.8802278825596277,0.5003117699894242,1.324204591868647,0.2536856436542916,2.1929093192782596,0.2536856436542916,0.5144308046277422,0.826269585423594,1.2857039285843412,2.1736589876361063,4.946246683505618,4.753998338364122,3.068343601078909,2.7989983151387925,2.602079870950752,2.1801980167335815,2.6178562189294716,2.2906324524228845,3.3523178643386964,3.1145252743021072,5.245997295067571,5.053748949926075,1.0,1.5
2.234979580621019,2.131588726605144,1.1874762429553094,0.7697934468632059,0.5003117699629644,0.2536856436362198,0.2536856436362198,0.9806945349235603,0.5144308045819148,0.8104932374237084,0.8262695853390056,0.5512422831310797,1.2857039284438083,0.27997955688008425,2.1736589873920265,0.27997955688008513,0.5686759443892573,0.8802278824564151,1.3242045917148255,2.192909319027534,4.7539983389635765,4.9462466840387185,2.7989983152226428,3.0683436010697944,2.1801980166565906,2.602079870728149,2.2906324522498,2.617856218643446,3.114525274001661,3.352317863956175,5.0537489493929755,5.2459972944681175,1.5,1.0
2.15988838702303,2.1591913878953335,1.2547687680542978,0.5863844293829734,0.5043831911481709,0.27083632394661894,0.27083632394661894,1.2533747697989064,0.5789621046383049,0.8080301721931171,0.8847000833435024,0.5150705120501904,1.3172663625552614,0.25805800542317225,2.171969706881445,0.25805800542317225,0.5171615096424995,0.8163941625623554,1.2675470868851089,2.1471100690463683,4.99372484736072,4.776261099555091,3.091894465760862,2.8879060356063766,2.3542872073490635,2.213493370445775,2.5842969405284455,2.2901632815961603,3.3474608362653835,3.0923591321012314,5.223734581365133,5.006270833559505,1.0,2.5
2.1845735746854853,2.1114515126100724,1.3438065250291054,0.772320521413433,0.4875404493228279,0.24626660825019897,0.24626660825019897,1.1975624008782804,0.4975259836779662,0.8011050076249919,0.8122626588339825,0.5235605033291497,1.2682275254498374,0.2648626937040257,2.1412052490618776,0.2648626937040257,0.535890271486954,0.8504240802562024,1.2954567026961685,2.1548198376850425,4.89854211814652,5.0345076787010505,2.9788312371650605,3.169322774341177,2.170914983622909,2.469286357140863,2.2490185424656786,2.4804440083498536,3.056934795839019,3.2251110304705413,4.965488025273863,5.101453585828393,1.5,2.0
2.140476470976626,2.1330398678505773,1.2802019341397344,0.8116629774922917,0.34993547034915196,0.23814249752408134,0.23814249752408134,1.2653287278876366,0.6026345197471716,0.8234269929627791,0.8864290226290121,0.5246320069367671,1.3043299845231937,0.26214327063666154,2.1480403515783157,0.26214327063666065,0.523941075609879,0.8206632676552186,1.259201257993841,2.125475988313639,5.008570866274422,4.8204193504818855,3.130237665934456,2.9255219801553896,2.373976807404601,2.2628277720149246,2.3829770975675277,2.3258298016811576,3.2922428852122168,3.105527779267584,5.179576376001775,4.991424860209238,1.0,3.5
2.156356407370458,2.1185265670310756,1.3201227896055814,0.8954411749555371,0.4861637597035937,0.2373587360256435,0.2373587360256435,1.2444631089268192,0.4632711843989803,0.8131364703710133,0.8038708737370817,0.5219532969478013,1.26608283477535,0.2620669939501754,2.1339692285191556,0.2620669939501754,0.5263146788529012,0.8305819979914073,1.2799718706427843,2.140913746452872,4.960146437226885,5.095442867660814,3.0658570238066023,3.2142750366553816,2.272048913053922,2.4330831121275427,2.2071897360897923,2.423817515493611,3.000997847028983,3.16794705332116,4.904552857456212,5.03984928789014,1.5,3.0
2.1209336328086366,2.1186994779763495,1.2694799536745514,0.8309204024238115,0.5161731174168986,0.1720578629291385,0.17205786292913938,1.2650116440099772,0.6434283794396327,0.827779766744321,0.8685714052864353,0.528607470991961,1.2816304597311974,0.26421674995971145,2.124742683727448,0.26421674995971145,0.528259528846883,0.826387998164007,1.2619259465680792,2.1148904271458884,5.00431510968232,4.9095649692530365,3.147598226833395,2.9629233542058264,2.4063778020057267,2.341340089635482,2.401845397745922,2.382131728177596,3.147598226897103,3.1351547169168326,5.090430791113852,4.995680650684569,1.0,4.5
