0,1,2,3,4,5,6,7,8,9,10,11,X,Y
10.0,6.9613037246010085,5.146330863090919,4.674296145079625,7.297780674269385,4.202261427068331,6.155761712096046,2.7861586159725915,5.4319263439796295,4.708090975863213,2.9547684655708863,5.740915599712278e-06,,
