location,voltage
1.0,2.8996016646445266
2.0,2.7410815834073317
1.01,1.4729187140091797
1.02,0.7265518519136878
2.03,0.7265518519136887
2.1,1.1558785515347916
2.13,1.4332886936455744
2.2,0.7265518519136887
2.23,2.741081583190095
1.3,0.7265518519136887
1.31,1.7503288561199613
1.32,2.8996016644272906
