location,voltage
1.0,3.24255574074873
2.0,-2.3875862980197313
1.01,1.1146296664749231
1.02,0.6618110984776191
2.03,0.66181109847762
2.1,-1.532614727364657
2.13,1.5326147274355533
2.2,-0.7948063451243526
2.23,2.786572038243515
1.3,-0.7948063451243526
1.31,-1.6466106531327527
1.32,-2.8435700010921146
