location,voltage
1.0,2.838169890374079
2.0,2.652870757683649
1.01,1.8900539198636945
1.02,0.5064856792859302
2.03,0.5064856792859294
2.1,1.5194556544828357
2.13,1.519455654289549
2.2,0.7659044649752156
2.23,2.7393436858601707
1.3,0.7659044649752165
1.31,1.5441622054180266
1.32,2.7516969614244093
