location,voltage
1.0,2.74108158301114
2.0,-2.8996016642219313
1.01,1.4332886935734042
1.02,0.7265518519037135
2.03,0.7265518519037144
2.1,-1.7503288559949874
2.13,1.4729187140414526
2.2,-0.7265518519037135
2.23,2.8996016648833267
1.3,-0.7265518519037144
1.31,-1.1558785516198693
1.32,-2.7410815836725355
