location,voltage
1.0,2.6528707575150676
2.0,2.838169890107471
1.01,1.519455654442618
1.02,0.7659044649759164
2.03,0.7659044649759172
2.1,1.8900539196274266
2.13,1.544162205461049
2.2,0.5064856793413153
2.23,2.751696961588784
1.3,0.5064856793413162
1.31,1.519455654455709
1.32,2.7393436860861144
