location,voltage
100,2.843570000875271
200,2.786572038007084
101,1.6466106530287856
102,0.7948063451062595
203,0.794806345106259
210,1.53261472729241
213,1.5326147273962523
220,0.6618110984138239
223,2.387586298345133
130,0.661811098413823
131,1.1146296663628803
132,3.242555741367939
