location,voltage
100,2.69230624260433
200,2.69230624260433
101,1.5384607100596162
102,0.7692303550298085
203,0.7692303550298085
210,1.5384607100596162
213,1.5384607100596188
220,0.7692303550298085
223,2.692306242604333
130,0.7692303550298085
131,1.5384607100596188
132,2.692306242604333
