location,voltage
1.0,2.7410815829754434
2.0,-2.899601664255636
1.01,1.1558785513962428
1.02,0.7265518519299325
2.03,0.7265518519299317
2.1,-1.472918713956627
2.13,1.7503288563234851
2.2,-0.7265518519299317
2.23,2.8996016647617164
1.3,-0.7265518519299325
1.31,-1.4332886937631013
1.32,-2.7410815834815234
